,frame,track_14_x,track_14_y,track_16_x,track_16_y,track_17_x,track_17_y,track_12_x,track_12_y,track_13_x,track_13_y,track_10_x,track_10_y,track_11_x,track_11_y,track_7_x,track_7_y,track_43_x,track_43_y,track_42_x,track_42_y,track_39_x,track_39_y,track_40_x,track_40_y,track_90_x,track_90_y,track_91_x,track_91_y,track_92_x,track_92_y,track_93_x,track_93_y,track_86_x,track_86_y,track_87_x,track_87_y,track_88_x,track_88_y,track_89_x,track_89_y,track_82_x,track_82_y,track_83_x,track_83_y,track_84_x,track_84_y,track_85_x,track_85_y,track_80_x,track_80_y,track_81_x,track_81_y,track_78_x,track_78_y,track_79_x,track_79_y,track_51_x,track_51_y,track_52_x,track_52_y,track_8_x,track_8_y,track_9_x,track_9_y,track_47_x,track_47_y,track_48_x,track_48_y,track_108_x,track_108_y,track_109_x,track_109_y,track_57_x,track_57_y,track_58_x,track_58_y,track_118_x,track_118_y,track_119_x,track_119_y,track_116_x,track_116_y,track_117_x,track_117_y,track_96_x,track_96_y,track_97_x,track_97_y,track_18_x,track_18_y,track_19_x,track_19_y,track_104_x,track_104_y,track_105_x,track_105_y,track_134_x,track_134_y,track_135_x,track_135_y,track_114_x,track_114_y,track_115_x,track_115_y,track_110_x,track_110_y,track_111_x,track_111_y,track_120_x,track_120_y,track_121_x,track_121_y,track_94_x,track_94_y,track_95_x,track_95_y,track_106_x,track_106_y,track_107_x,track_107_y,track_112_x,track_112_y,track_113_x,track_113_y,track_98_x,track_98_y,track_99_x,track_99_y,track_102_x,track_102_y,track_103_x,track_103_y,track_28_x,track_28_y,track_29_x,track_29_y,track_100_x,track_100_y,track_101_x,track_101_y,track_130_x,track_130_y,track_131_x,track_131_y,track_26_x,track_26_y,track_27_x,track_27_y,track_140_x,track_140_y,track_141_x,track_141_y,track_55_x,track_55_y,track_56_x,track_56_y,track_45_x,track_45_y,track_46_x,track_46_y,track_53_x,track_53_y,track_54_x,track_54_y,track_59_x,track_59_y,track_60_x,track_60_y,track_142_x,track_142_y,track_143_x,track_143_y,track_49_x,track_49_y,track_50_x,track_50_y,track_61_x,track_61_y,track_62_x,track_62_y,track_132_x,track_132_y,track_133_x,track_133_y,track_128_x,track_128_y,track_129_x,track_129_y,track_24_x,track_24_y,track_25_x,track_25_y,track_138_x,track_138_y,track_139_x,track_139_y,track_136_x,track_136_y,track_137_x,track_137_y,track_22_x,track_22_y,track_23_x,track_23_y,track_20_x,track_20_y,track_21_x,track_21_y,track_126_x,track_126_y,track_127_x,track_127_y
20,670,405.327,309.996,142.231,571.165,132.772,631.591,1011.42,559.953,731.956,546.494,657.684,657.316,735.473,726.689,,,981.921,784.596,997.327,883.216,,,,,764.553,287.91,852.375,184.87,818.45,438.144,797.98,402.715,635.321,374.984,696.416,376.153,800.467,386.03,941.27,446.954,694.399,603.329,709.52,489.664,680.38,645.778,574.783,589.272,772.841,533.618,841.216,606.081,903.908,483.976,810.001,388.243,1182.6,674.995,1202.52,661.406,783.311,707.427,781.921,717.624,988.591,689.933,999.329,694.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,671,406.508,310.855,142.995,569.754,132.904,632.426,1009.92,561.727,731.479,546.39,659.298,656.784,736.837,728.154,,,982.659,783.804,997.315,883.221,,,,,765.931,288.239,852.027,184.459,817.184,436.504,798.539,400.978,633.733,373.943,696.51,375.092,801.1,384.691,940.247,443.911,695.246,602.577,709.631,487.99,681.183,645.376,574.505,589.038,772.635,534.122,840.636,605.964,903.346,484.295,809.917,391.256,1181.78,675.481,1202.86,660.733,782.683,707.69,784.063,718.432,985.235,689.262,999.329,694.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,672,407.745,311.753,143.814,568.234,133.016,633.204,1008.51,563.399,730.941,546.281,660.473,656.419,738.682,730.174,,,983.221,783.221,997.178,883.221,,,,,767.176,288.64,852.007,184.346,815.926,434.898,799.528,398.821,631.583,372.502,696.606,373.727,801.726,383.362,939.323,441.146,696.08,601.83,701.653,490.92,682.06,644.937,573.946,589.155,771.832,534.275,839.878,605.773,902.707,484.656,809.843,395.53,1181.21,675.839,1203.2,660.032,782.09,707.91,786.27,719.216,986.695,687.884,999.499,695.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,673,408.979,312.651,144.629,566.709,133.091,633.795,1007.25,564.9,730.377,546.173,661.92,656.406,740.761,732.466,,,983.656,783.082,996.979,883.221,,,,,768.89,289.199,852.025,184.241,814.849,433.507,800.748,396.481,629.44,371.061,696.859,372.605,802.119,382.435,938.688,439.199,696.667,601.322,693.46,494.174,682.962,644.485,573.148,589.346,770.69,534.466,839.114,605.567,902.063,485.013,809.782,400.195,1181.04,676.398,1203.53,659.365,781.677,708.024,787.784,719.76,988.591,686.577,999.73,696.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,674,410.154,313.507,145.384,565.282,133.028,634.805,1006.18,566.161,729.821,546.07,663.944,656.422,742.829,734.751,,,984.244,782.927,996.78,883.221,,,,,770.746,289.813,852.027,184.122,814.122,432.515,801.997,394.192,627.871,370.018,698.722,371.249,801.673,382.222,938.576,438.139,696.839,601.363,691.857,495.093,683.84,644.045,572.273,589.568,769.365,534.671,838.514,605.405,901.488,485.319,809.735,404.383,1180.86,677.172,1203.82,658.797,781.628,707.505,787.922,719.817,988.728,686.479,1000.01,697.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,675,411.212,314.284,146.019,564.055,132.946,636.086,1005.37,567.114,729.305,545.975,666.156,656.446,744.639,736.748,,,984.882,782.775,996.644,883.221,,,,,772.419,290.378,851.876,183.661,814.387,432.014,803.073,392.19,626.59,369.287,700.852,369.943,800.999,381.975,938.464,436.752,697.023,601.479,690.795,495.916,684.647,643.642,571.484,589.776,768.016,534.867,837.533,605.127,901.056,485.526,809.705,407.225,1180.68,677.951,1204.03,658.389,781.603,706.734,788.015,719.862,988.719,686.479,1000.32,698.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,676,412.097,314.94,146.477,563.131,132.847,637.6,1004.3,568.07,728.864,545.893,668.169,656.453,745.946,738.176,,,985.47,782.643,996.644,883.221,,,,,773.583,290.789,851.655,182.997,814.838,431.362,803.775,390.712,624.891,368.336,703.234,369.214,800.217,381.751,938.362,435.27,697.209,601.608,690.131,496.552,685.333,643.3,570.946,589.928,766.802,535.029,836.171,604.741,900.284,485.457,809.777,407.035,1180.54,678.523,1204.38,658.13,781.585,705.95,788.079,719.898,988.646,686.528,1000.64,699.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,677,412.752,315.436,146.705,561.438,132.735,639.308,1002.88,569.338,728.532,545.828,669.595,656.419,747.153,739.286,,,985.906,782.55,997.179,884.187,,,,,773.951,291.246,851.408,182.259,815.364,430.671,803.361,389.057,623.234,367.399,705.287,368.612,799.447,381.609,938.28,433.922,697.389,601.683,690.389,497.253,685.85,643.044,570.915,590.118,765.878,535.135,834.798,604.349,899.264,485.332,809.88,406.634,1180.28,679.018,1204.87,657.784,781.557,705.389,788.13,719.93,988.591,686.577,1000.97,700.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,678,413.085,316.109,147.008,559.112,132.612,641.17,1001.18,570.849,728.08,545.714,670.503,655.801,748.816,740.795,,,986.475,782.543,997.959,885.6,,,,,774.359,291.866,851.179,181.578,815.852,430.053,803.94,387.969,622.077,366.707,704.786,368.317,798.808,381.607,938.225,432.938,698.053,601.541,690.844,498.204,686.682,642.684,570.92,590.386,763.933,534.955,833.784,604.054,898.387,485.23,810.005,406.087,1179.92,679.678,1205.44,657.394,781.365,705.055,788.186,719.963,988.438,686.843,1001.29,702.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,679,413.513,316.995,147.362,556.336,132.48,643.148,999.277,572.532,727.465,545.558,671.714,654.894,750.619,742.424,,,987.257,782.543,998.752,886.999,,,,,774.733,292.477,851.014,181.081,816.191,429.618,804.795,386.697,621.839,366.078,703.81,367.99,796.793,383.309,938.313,431.945,699.002,601.326,691.299,499.161,687.863,642.173,570.939,590.678,761.154,534.689,832.831,603.702,897.0,485.137,810.14,405.456,1179.5,680.462,1205.99,657.002,781.086,704.607,788.263,720.0,988.218,687.224,1001.58,703.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,680,414.017,318.051,147.746,553.29,132.344,645.204,997.262,574.317,726.735,545.37,673.013,653.89,752.245,743.896,,,988.035,782.547,999.329,887.919,,,,,775.0,292.905,850.838,180.515,816.392,429.46,805.43,385.746,621.622,365.237,703.07,367.725,794.669,385.332,938.447,430.607,699.957,601.108,691.558,499.881,689.215,641.59,570.954,590.938,758.098,534.379,831.553,603.222,895.217,485.022,810.277,404.805,1179.03,681.329,1206.44,656.648,780.763,704.105,788.895,720.252,988.016,687.617,1001.82,704.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,681,414.578,319.234,148.137,550.155,132.205,647.298,995.212,576.133,725.933,545.165,674.18,652.983,753.378,744.932,,,988.591,782.55,999.774,887.434,,,,,775.092,293.017,850.585,179.713,816.653,429.263,805.52,385.327,621.426,364.406,702.977,367.39,793.152,387.896,938.586,429.275,700.639,600.961,690.898,500.713,690.559,641.013,570.946,591.114,755.32,534.064,830.292,602.736,893.938,484.933,810.405,404.197,1178.53,682.236,1206.71,656.376,780.444,703.609,789.758,720.594,987.919,687.919,1002.01,704.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,682,415.177,320.503,148.512,547.113,132.066,649.391,993.206,577.91,725.105,544.954,675.0,652.365,753.762,745.435,,,988.893,782.562,1000.36,886.621,,,,,775.205,293.155,850.32,178.856,816.938,429.061,805.623,384.8,621.249,363.809,702.894,366.918,791.364,391.156,938.688,428.3,701.01,600.974,689.925,501.872,691.717,640.52,570.676,591.082,753.378,533.784,829.392,602.365,894.028,484.867,810.514,403.698,1178.03,683.141,1205.8,655.779,780.175,703.178,790.419,720.838,988.456,688.353,1002.42,705.944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,683,415.793,321.815,148.85,544.344,131.93,651.445,991.326,579.578,724.297,544.75,675.325,652.326,754.24,746.096,,,989.271,782.582,1000.93,885.787,,,,,775.329,293.3,850.104,178.126,817.211,428.892,805.738,384.183,620.743,363.457,702.819,366.379,790.116,393.61,938.789,427.501,701.425,601.003,688.786,503.196,692.509,640.19,570.279,591.02,752.486,532.643,828.943,601.874,894.302,484.779,810.594,403.369,1177.56,684.002,1204.52,654.956,780.0,702.874,790.763,720.801,989.253,688.956,1002.99,707.682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,684,416.409,323.126,149.129,542.03,131.8,653.42,989.653,581.066,723.554,544.566,675.707,652.339,754.761,746.832,,,989.644,782.586,1001.34,885.235,,,,,775.455,293.432,850.0,177.703,817.433,428.79,805.862,383.494,620.017,362.99,702.75,365.844,790.418,394.63,938.926,426.445,701.723,600.961,687.629,504.523,692.455,640.366,569.839,590.944,751.689,531.419,828.391,601.201,894.616,484.695,810.709,403.678,1177.13,684.778,1202.97,653.973,780.217,702.733,791.189,720.718,990.053,689.543,1003.57,709.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,685,417.003,324.394,149.325,540.352,131.678,655.279,988.267,582.304,722.92,544.414,676.073,652.365,755.275,747.558,,,989.933,782.55,1001.5,885.447,,,,,775.573,293.532,850.737,178.992,818.044,429.057,805.993,382.751,619.213,362.491,702.686,365.382,790.974,395.912,939.06,425.389,701.745,600.317,686.601,505.692,692.285,640.662,569.44,590.871,750.511,530.469,827.833,600.519,894.827,484.636,810.875,404.155,1176.78,685.427,1201.26,652.893,780.547,702.553,791.619,720.636,990.604,689.933,1004.03,710.738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,686,417.558,325.577,149.13,539.739,131.568,656.981,987.248,583.221,722.442,544.306,676.351,652.365,755.732,748.192,,,990.351,782.04,1001.68,885.812,,,,,775.676,293.581,851.823,180.911,818.914,429.463,806.128,381.973,618.473,362.047,702.626,365.064,791.626,397.264,939.152,424.59,701.734,599.438,685.85,506.54,692.109,640.96,569.166,590.817,748.846,529.176,827.365,600.0,894.843,484.632,811.062,404.716,1176.51,685.906,1199.5,651.783,780.925,702.361,791.976,720.599,990.65,689.756,1004.78,712.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,687,418.054,326.632,148.857,538.953,131.471,658.489,987.598,583.252,721.591,544.364,676.672,652.158,756.081,748.649,,,990.936,781.292,1001.86,886.225,,,,,776.09,293.105,852.927,182.915,819.768,429.843,806.266,381.177,617.938,361.74,702.357,365.046,792.22,398.493,939.151,423.614,701.723,598.794,684.793,507.491,692.033,641.141,569.103,590.724,747.026,527.784,826.265,599.328,894.844,484.632,811.245,405.274,1176.28,686.139,1197.79,650.705,781.283,702.18,792.771,720.846,990.675,689.464,1005.8,713.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,688,418.472,327.517,148.524,538.037,131.392,659.763,988.118,583.255,720.408,544.451,677.119,651.852,756.717,749.025,,,991.582,780.463,1002.01,886.577,,,,,776.689,292.411,853.716,184.459,820.33,430.032,806.403,380.382,617.4,361.714,701.968,365.047,792.6,399.404,939.139,422.28,701.722,598.748,683.345,508.794,692.598,640.864,569.034,590.592,745.385,526.536,824.694,598.388,894.836,484.635,811.395,405.743,1175.98,686.444,1196.22,649.726,781.557,702.036,793.907,721.211,990.677,689.125,1007.01,715.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,689,418.792,328.188,148.152,537.038,131.332,660.765,988.765,583.239,719.004,544.558,677.608,651.515,757.608,749.525,,,992.178,779.712,1002.29,887.524,,,,,777.379,291.604,854.173,186.753,820.029,429.101,806.537,379.606,616.653,361.698,701.537,365.058,792.321,400.496,939.133,420.942,701.724,598.753,681.631,510.333,693.434,640.44,568.967,590.447,744.257,525.676,822.956,597.356,894.827,484.636,811.484,406.039,1175.63,686.801,1194.91,648.91,782.09,701.693,795.16,721.62,990.654,688.811,1008.35,717.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,690,419.103,328.642,147.758,536.0,131.516,661.075,989.497,583.212,717.49,544.675,678.055,651.213,758.495,750.009,,,992.617,779.195,1002.67,888.863,,,,,778.066,290.785,854.693,189.701,819.527,427.781,806.667,378.867,615.844,361.695,701.139,365.067,791.888,402.024,939.152,419.952,701.724,598.778,679.778,511.99,694.367,639.964,568.909,590.315,744.082,525.572,821.354,596.409,894.777,484.642,811.196,405.523,1175.23,687.193,1193.96,648.322,782.635,701.317,796.307,722.0,990.604,688.591,1009.73,720.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,691,419.517,329.242,147.364,534.968,131.754,661.459,990.271,583.18,715.976,544.793,678.378,651.014,759.122,750.338,,,993.17,779.075,1003.06,890.233,,,,,778.656,290.059,855.068,191.892,819.089,426.721,806.789,378.182,615.12,361.709,700.852,365.064,791.375,403.768,939.458,419.005,701.723,598.794,677.91,513.65,695.226,639.532,568.869,590.224,743.922,525.495,820.193,595.724,894.705,484.652,810.766,404.738,1174.82,687.601,1193.45,648.227,782.998,700.91,797.126,722.275,989.953,688.44,1011.07,722.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,692,420.009,329.951,146.987,533.989,132.038,661.907,991.045,583.152,714.574,544.904,678.677,651.115,759.369,750.292,,,993.923,778.926,1003.36,891.275,,,,,779.054,289.527,855.114,192.507,818.415,425.751,806.901,377.571,614.627,361.74,700.569,364.933,790.858,405.508,939.902,417.691,701.699,598.803,676.155,515.196,695.838,639.239,568.883,590.195,743.782,525.436,818.961,595.04,894.621,484.653,810.325,403.936,1174.41,688.008,1192.78,648.123,783.465,700.359,797.773,722.59,989.015,688.243,1012.29,724.551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,693,420.553,330.733,146.648,533.106,132.36,662.406,991.776,583.135,713.393,544.999,679.088,651.265,759.66,750.19,,,994.818,778.759,1003.74,892.643,,,,,778.933,288.781,855.119,193.066,817.483,424.456,807.001,377.051,614.658,362.155,700.219,364.752,790.413,407.024,940.416,416.198,701.675,598.81,674.638,516.511,696.351,639.219,568.901,590.175,743.667,525.386,817.272,594.109,894.531,484.636,810.001,403.369,1174.02,688.396,1192.0,648.017,783.936,699.807,798.659,723.028,988.032,688.052,1013.32,726.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,694,421.124,331.551,146.366,532.365,132.711,662.943,992.422,583.135,712.546,545.067,679.571,651.449,759.936,750.077,,,995.799,778.581,1004.23,894.416,,,,,778.724,287.731,855.068,193.581,816.527,423.155,807.086,376.64,614.747,362.749,699.965,364.62,790.116,408.096,940.933,414.714,701.723,598.794,673.484,517.479,697.03,639.221,568.869,590.224,743.581,525.338,815.302,593.024,894.103,484.395,809.71,403.115,1173.66,688.746,1191.2,647.912,784.311,699.401,799.662,723.529,987.248,687.919,1014.09,727.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,695,421.696,332.368,146.161,531.811,133.082,663.508,992.94,583.162,712.129,545.145,680.09,651.652,760.135,750.0,,,996.809,778.402,1004.7,895.973,,,,,778.474,286.582,854.565,194.873,815.777,422.168,807.596,375.939,614.861,363.426,699.938,364.612,790.225,408.723,941.384,413.429,702.372,598.579,670.965,518.637,697.708,639.233,568.423,590.838,743.568,525.17,813.227,591.878,893.488,484.044,809.31,402.793,1173.37,689.041,1190.43,647.813,784.98,699.032,800.66,724.03,985.77,687.89,1014.92,728.524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,696,422.244,333.148,146.106,531.443,133.467,664.087,993.289,583.221,711.581,545.254,680.606,651.86,760.25,749.995,,,997.791,778.231,1005.85,898.716,,,,,778.231,285.536,853.837,196.719,814.536,420.926,808.331,374.961,614.97,364.088,699.965,364.62,790.401,409.564,941.703,412.531,703.256,598.287,667.458,520.23,698.216,639.239,567.771,591.729,743.553,524.975,811.223,590.763,892.876,483.692,808.878,402.45,1173.15,689.262,1189.76,647.724,785.914,698.542,801.532,724.471,983.704,687.862,1015.96,729.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,697,422.743,333.854,146.038,530.952,133.857,664.669,992.23,584.797,710.954,545.381,681.081,652.058,760.403,749.994,,,998.688,778.076,1007.31,902.255,,,,,778.041,284.797,853.021,198.764,813.877,421.105,809.065,373.995,615.041,364.637,700.145,364.621,790.616,410.532,941.909,412.243,703.89,598.071,663.289,522.112,698.782,639.226,567.045,592.727,743.536,524.755,809.467,589.772,892.455,483.45,808.489,402.133,1173.04,689.467,1189.26,647.651,786.844,698.039,802.156,724.79,981.615,687.842,1016.78,730.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,698,423.167,334.45,145.961,530.374,134.243,665.241,991.032,585.638,710.303,545.514,681.477,652.231,760.566,749.996,,,999.443,777.947,1008.05,904.698,,,,,777.57,284.356,852.259,200.652,813.294,421.34,809.569,373.329,615.046,366.272,700.404,364.621,790.845,411.537,942.173,411.925,703.798,598.046,658.786,524.139,699.551,639.208,566.379,593.666,743.517,524.511,808.135,588.999,892.434,483.425,808.222,401.886,1172.9,689.744,1188.43,647.427,787.5,697.635,802.643,725.128,980.068,687.838,1017.53,733.049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,699,423.49,334.899,145.878,529.744,134.617,665.792,989.384,586.754,709.68,545.64,681.757,652.365,760.711,749.999,,,1000.0,777.852,1004.85,903.557,,,,,776.907,283.798,851.689,202.027,812.661,420.545,809.596,373.29,615.043,368.444,700.665,364.62,791.063,412.49,942.435,411.62,703.596,598.031,654.278,526.166,700.312,639.186,565.903,594.377,743.497,524.245,805.332,586.85,892.461,483.427,808.189,401.419,1172.73,690.073,1187.36,647.137,787.736,696.849,803.284,725.588,978.543,687.974,1018.57,736.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,700,424.087,335.453,145.794,529.098,134.971,666.309,987.439,588.051,709.141,545.749,681.72,652.763,760.811,750.0,,,1000.51,777.848,1001.35,902.027,,,,,776.22,283.233,850.785,203.587,811.835,419.415,809.625,373.249,615.041,370.018,700.852,364.62,791.242,413.304,942.631,411.372,703.36,598.036,650.092,528.047,700.854,639.162,565.513,595.631,743.476,523.96,801.646,583.988,892.455,483.45,808.185,400.814,1172.54,690.433,1186.58,646.98,788.038,695.796,803.92,726.038,976.49,688.172,1019.69,739.556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
