segment_length,type
4,Predicted
15,Predicted
36,Predicted
22,Predicted
6,Predicted
27,Predicted
1,Predicted
142,Predicted
2,Predicted
7,Predicted
3,Predicted
185,Predicted
3,Predicted
64,Predicted
8,Predicted
4,Predicted
109,Predicted
2,Predicted
1,Predicted
22,Predicted
38,Predicted
4,Predicted
15,Predicted
64,Predicted
0,Predicted
18,Predicted
125,Predicted
77,Predicted
13,Predicted
4,Predicted
1,Predicted
1,Predicted
50,Predicted
27,Predicted
61,Predicted
8,Predicted
5,Predicted
45,Predicted
17,Predicted
112,Predicted
186,Predicted
133,Predicted
214,Predicted
109,Predicted
213,Predicted
0,Predicted
109,Predicted
0,Predicted
109,Predicted
146,Predicted
145,Predicted
214,Predicted
45,Predicted
236,Predicted
226,Predicted
9,Predicted
9,Predicted
273,Predicted
159,Predicted
7,Predicted
18,Predicted
27,Predicted
25,Predicted
112,Predicted
67,Predicted
27,Predicted
118,Predicted
103,Predicted
103,Predicted
31,Predicted
31,Predicted
33,Predicted
177,Predicted
194,Predicted
218,Predicted
42,Predicted
42,Predicted
18,Predicted
18,Predicted
222,Predicted
222,Predicted
241,Predicted
241,Predicted
204,Predicted
3,Predicted
204,Predicted
78,Predicted
78,Predicted
223,Predicted
223,Predicted
176,Predicted
176,Predicted
223,Predicted
223,Predicted
215,Predicted
290,Predicted
74,Predicted
74,Predicted
1,Predicted
153,Predicted
10,Predicted
51,Predicted
51,Predicted
85,Predicted
180,Predicted
121,Predicted
207,Predicted
202,Predicted
205,Predicted
7,Predicted
26,Predicted
55,Predicted
49,Predicted
163,Predicted
147,Predicted
41,Predicted
103,Predicted
64,Predicted
176,Predicted
49,Predicted
59,Predicted
30,Predicted
140,Predicted
10,Predicted
80,Predicted
67,Predicted
13,Predicted
1,Predicted
211,Predicted
140,Predicted
11,Predicted
76,Predicted
37,Predicted
74,Predicted
177,Predicted
10,Predicted
396,Predicted
29,Predicted
189,Predicted
132,Predicted
127,Predicted
256,Predicted
15,Predicted
5,Predicted
88,Predicted
57,Predicted
141,Predicted
53,Predicted
117,Predicted
4,Predicted
83,Predicted
0,Predicted
208,Predicted
50,Predicted
1,Predicted
5,Predicted
3,Predicted
5,Predicted
16,Predicted
80,Predicted
84,Predicted
84,Predicted
24,Predicted
58,Predicted
30,Predicted
4,Predicted
89,Predicted
19,Predicted
26,Predicted
50,Predicted
62,Predicted
65,Predicted
153,Predicted
12,Predicted
2,Predicted
36,Predicted
216,Predicted
108,Predicted
14,Predicted
94,Predicted
35,Predicted
5,Predicted
16,Predicted
56,Predicted
202,Predicted
0,Predicted
129,Predicted
6,Predicted
137,Predicted
1,Predicted
160,Predicted
9,Predicted
1,Predicted
149,Predicted
137,Predicted
21,Predicted
2,Predicted
8,Predicted
1,Predicted
158,Predicted
179,Predicted
2,Predicted
2,Predicted
3,Predicted
210,Predicted
1,Predicted
349,Predicted
0,Predicted
1,Predicted
3,Predicted
148,Predicted
3,Predicted
205,Predicted
204,Predicted
137,Predicted
137,Predicted
199,Predicted
203,Predicted
149,Predicted
149,Predicted
153,Predicted
153,Predicted
5,Predicted
153,Predicted
87,Predicted
48,Predicted
7,Predicted
14,Predicted
79,Predicted
55,Predicted
14,Predicted
79,Predicted
136,Predicted
136,Predicted
69,Predicted
152,Predicted
139,Predicted
145,Predicted
134,Predicted
43,Predicted
10,Predicted
11,Predicted
62,Predicted
16,Predicted
140,Predicted
193,Predicted
175,Predicted
154,Predicted
144,Predicted
1,Predicted
49,Predicted
157,Predicted
191,Predicted
153,Predicted
164,Predicted
1,Predicted
68,Predicted
143,Predicted
237,Predicted
248,Predicted
7,Predicted
20,Predicted
2,Predicted
4,Predicted
184,Predicted
103,Predicted
39,Predicted
106,Predicted
13,Predicted
2,Predicted
155,Predicted
40,Predicted
72,Predicted
40,Predicted
29,Predicted
39,Predicted
12,Predicted
122,Predicted
2,Predicted
445,Predicted
19,Predicted
143,Predicted
186,Predicted
218,Predicted
199,Predicted
185,Predicted
126,Predicted
58,Predicted
141,Predicted
46,Predicted
232,Predicted
154,Predicted
1,Predicted
1,Predicted
6,Predicted
36,Predicted
85,Predicted
11,Predicted
32,Predicted
36,Predicted
10,Predicted
60,Predicted
144,Predicted
80,Predicted
79,Predicted
8,Predicted
38,Predicted
19,Predicted
177,Predicted
91,Predicted
158,Predicted
103,Predicted
146,Predicted
12,Predicted
13,Predicted
12,Predicted
178,Predicted
5,Predicted
2,Predicted
18,Predicted
23,Predicted
12,Predicted
59,Predicted
2,Predicted
64,Predicted
35,Predicted
59,Predicted
18,Predicted
29,Predicted
64,Predicted
108,Predicted
24,Predicted
55,Predicted
19,Predicted
12,Predicted
175,Predicted
41,Predicted
92,Predicted
29,Predicted
65,Predicted
24,Predicted
3,Predicted
61,Predicted
3,Predicted
64,Predicted
13,Predicted
12,Predicted
178,Predicted
3,Predicted
45,Predicted
5,Predicted
53,Predicted
120,Predicted
40,Predicted
18,Predicted
154,Predicted
93,Predicted
5,Predicted
35,Predicted
152,Predicted
11,Predicted
144,Predicted
159,Predicted
24,Predicted
18,Predicted
4,Predicted
16,Predicted
20,Predicted
28,Predicted
17,Predicted
11,Predicted
39,Predicted
15,Predicted
4,Predicted
11,Predicted
39,Predicted
15,Predicted
4,Predicted
11,Predicted
41,Predicted
7,Predicted
11,Predicted
120,Predicted
150,Predicted
57,Predicted
35,Predicted
58,Predicted
30,Predicted
93,Predicted
30,Predicted
174,Predicted
2,Predicted
98,Predicted
47,Predicted
8,Predicted
28,Predicted
1,Predicted
1,Predicted
12,Predicted
32,Predicted
19,Predicted
2,Predicted
6,Predicted
5,Predicted
142,Predicted
53,Predicted
15,Predicted
5,Predicted
88,Predicted
112,Predicted
10,Predicted
22,Predicted
2,Predicted
87,Predicted
59,Predicted
120,Predicted
36,Predicted
12,Predicted
4,Predicted
116,Predicted
124,Predicted
28,Predicted
65,Predicted
51,Predicted
89,Predicted
11,Predicted
50,Predicted
117,Predicted
7,Predicted
123,Predicted
5,Predicted
145,Predicted
127,Predicted
36,Predicted
107,Predicted
33,Predicted
1,Predicted
1,Predicted
5,Predicted
1,Predicted
154,Predicted
17,Predicted
7,Predicted
1,Predicted
18,Predicted
1,Predicted
2,Predicted
170,Predicted
44,Predicted
1,Predicted
33,Predicted
1,Predicted
1,Predicted
1,Predicted
3,Predicted
1,Predicted
5,Predicted
39,Predicted
83,Predicted
24,Predicted
13,Predicted
147,Predicted
12,Predicted
59,Predicted
9,Predicted
34,Predicted
170,Predicted
203,Predicted
7,Predicted
117,Predicted
1,Predicted
61,Predicted
27,Predicted
29,Predicted
39,Predicted
192,Predicted
17,Predicted
59,Predicted
53,Predicted
14,Predicted
25,Predicted
7,Predicted
15,Predicted
1,Predicted
1,Predicted
5,Predicted
22,Predicted
6,Predicted
16,Predicted
9,Predicted
7,Predicted
12,Predicted
62,Predicted
20,Predicted
7,Predicted
1,Predicted
12,Predicted
1,Predicted
1,Predicted
3,Predicted
33,Predicted
12,Predicted
116,Predicted
27,Predicted
2,Predicted
109,Predicted
40,Predicted
172,Predicted
24,Predicted
36,Predicted
10,Predicted
10,Predicted
10,Predicted
2,Predicted
7,Predicted
79,Predicted
84,Predicted
0,Predicted
1,Predicted
1,Predicted
73,Predicted
76,Predicted
88,Predicted
51,Predicted
12,Predicted
2,Predicted
18,Predicted
8,Predicted
51,Predicted
2,Predicted
39,Predicted
2,Predicted
24,Predicted
17,Predicted
135,Predicted
1,Predicted
1,Predicted
83,Predicted
3,Predicted
197,Predicted
216,Predicted
86,Predicted
48,Predicted
17,Predicted
26,Predicted
1,Predicted
1,Predicted
40,Predicted
72,Predicted
1,Predicted
50,Predicted
21,Predicted
30,Predicted
70,Predicted
42,Predicted
42,Predicted
1,Predicted
129,Predicted
92,Predicted
45,Predicted
54,Predicted
19,Predicted
1,Predicted
114,Predicted
53,Predicted
1,Predicted
2,Predicted
73,Predicted
4,Predicted
1,Predicted
93,Predicted
4,Predicted
2,Predicted
1,Predicted
2,Predicted
1,Predicted
13,Predicted
142,Predicted
124,Predicted
4,Predicted
36,Predicted
104,Predicted
56,Predicted
1,Predicted
1,Predicted
25,Predicted
1,Predicted
1,Predicted
1,Predicted
1,Predicted
202,Predicted
112,Predicted
178,Predicted
99,Predicted
58,Predicted
47,Predicted
92,Predicted
7,Predicted
8,Predicted
66,Predicted
18,Predicted
6,Predicted
239,Predicted
242,Predicted
21,Predicted
7,Predicted
6,Predicted
6,Predicted
34,Predicted
5,Predicted
1,Predicted
37,Predicted
37,Predicted
1,Predicted
33,Predicted
34,Predicted
13,Predicted
185,Predicted
34,Predicted
17,Predicted
49,Predicted
1,Predicted
5,Predicted
17,Predicted
120,Predicted
36,Predicted
12,Predicted
5,Predicted
113,Predicted
101,Predicted
134,Predicted
60,Predicted
50,Predicted
41,Predicted
161,Predicted
128,Predicted
10,Predicted
129,Predicted
159,Predicted
7,Predicted
2,Predicted
17,Predicted
336,Predicted
60,Predicted
55,Predicted
196,Predicted
33,Predicted
47,Predicted
17,Predicted
26,Predicted
64,Predicted
36,Predicted
51,Predicted
290,Predicted
180,Predicted
19,Predicted
20,Predicted
85,Predicted
138,Predicted
163,Predicted
85,Predicted
1,Predicted
1,Predicted
73,Predicted
93,Predicted
53,Predicted
14,Predicted
25,Predicted
7,Predicted
15,Predicted
1,Predicted
1,Predicted
5,Predicted
22,Predicted
13,Predicted
75,Predicted
11,Predicted
4,Predicted
2,Predicted
1,Predicted
2,Predicted
1,Predicted
13,Predicted
90,Predicted
125,Predicted
157,Predicted
149,Predicted
8,Predicted
231,Predicted
142,Predicted
18,Predicted
26,Predicted
0,Predicted
1,Predicted
1,Predicted
3,Predicted
1,Predicted
5,Predicted
17,Predicted
22,Predicted
5,Predicted
1,Predicted
5,Predicted
39,Predicted
5,Predicted
5,Predicted
6,Predicted
50,Predicted
120,Predicted
36,Predicted
70,Predicted
2,Predicted
2,Predicted
134,Predicted
3,Predicted
177,Predicted
9,Predicted
126,Predicted
133,Predicted
252,Predicted
259,Predicted
24,Predicted
30,Predicted
19,Predicted
62,Predicted
116,Predicted
111,Predicted
108,Predicted
8,Predicted
87,Ground Truth
303,Ground Truth
209,Ground Truth
204,Ground Truth
207,Ground Truth
139,Ground Truth
165,Ground Truth
293,Ground Truth
350,Ground Truth
172,Ground Truth
159,Ground Truth
227,Ground Truth
517,Ground Truth
626,Ground Truth
261,Ground Truth
366,Ground Truth
253,Ground Truth
206,Ground Truth
210,Ground Truth
82,Ground Truth
82,Ground Truth
86,Ground Truth
86,Ground Truth
114,Ground Truth
114,Ground Truth
205,Ground Truth
205,Ground Truth
218,Ground Truth
218,Ground Truth
58,Ground Truth
58,Ground Truth
204,Ground Truth
137,Ground Truth
139,Ground Truth
172,Ground Truth
3,Ground Truth
151,Ground Truth
139,Ground Truth
192,Ground Truth
181,Ground Truth
6,Ground Truth
215,Ground Truth
352,Ground Truth
3,Ground Truth
153,Ground Truth
5,Ground Truth
207,Ground Truth
206,Ground Truth
139,Ground Truth
139,Ground Truth
201,Ground Truth
205,Ground Truth
151,Ground Truth
151,Ground Truth
155,Ground Truth
155,Ground Truth
160,Ground Truth
89,Ground Truth
150,Ground Truth
150,Ground Truth
138,Ground Truth
138,Ground Truth
71,Ground Truth
154,Ground Truth
141,Ground Truth
147,Ground Truth
136,Ground Truth
144,Ground Truth
142,Ground Truth
195,Ground Truth
177,Ground Truth
156,Ground Truth
196,Ground Truth
159,Ground Truth
193,Ground Truth
155,Ground Truth
167,Ground Truth
213,Ground Truth
239,Ground Truth
250,Ground Truth
219,Ground Truth
250,Ground Truth
284,Ground Truth
246,Ground Truth
466,Ground Truth
145,Ground Truth
188,Ground Truth
220,Ground Truth
201,Ground Truth
187,Ground Truth
186,Ground Truth
189,Ground Truth
432,Ground Truth
236,Ground Truth
146,Ground Truth
226,Ground Truth
179,Ground Truth
251,Ground Truth
251,Ground Truth
217,Ground Truth
62,Ground Truth
221,Ground Truth
221,Ground Truth
26,Ground Truth
57,Ground Truth
21,Ground Truth
230,Ground Truth
188,Ground Truth
29,Ground Truth
66,Ground Truth
269,Ground Truth
5,Ground Truth
47,Ground Truth
7,Ground Truth
175,Ground Truth
307,Ground Truth
205,Ground Truth
146,Ground Truth
161,Ground Truth
26,Ground Truth
20,Ground Truth
22,Ground Truth
22,Ground Truth
30,Ground Truth
30,Ground Truth
71,Ground Truth
71,Ground Truth
43,Ground Truth
9,Ground Truth
133,Ground Truth
209,Ground Truth
125,Ground Truth
125,Ground Truth
176,Ground Truth
4,Ground Truth
100,Ground Truth
49,Ground Truth
103,Ground Truth
15,Ground Truth
144,Ground Truth
163,Ground Truth
148,Ground Truth
148,Ground Truth
170,Ground Truth
122,Ground Truth
126,Ground Truth
146,Ground Truth
152,Ground Truth
126,Ground Truth
130,Ground Truth
147,Ground Truth
165,Ground Truth
649,Ground Truth
122,Ground Truth
161,Ground Truth
61,Ground Truth
11,Ground Truth
206,Ground Truth
212,Ground Truth
237,Ground Truth
41,Ground Truth
211,Ground Truth
204,Ground Truth
204,Ground Truth
256,Ground Truth
214,Ground Truth
62,Ground Truth
12,Ground Truth
195,Ground Truth
153,Ground Truth
153,Ground Truth
5,Ground Truth
383,Ground Truth
202,Ground Truth
218,Ground Truth
180,Ground Truth
166,Ground Truth
528,Ground Truth
528,Ground Truth
166,Ground Truth
162,Ground Truth
29,Ground Truth
4,Ground Truth
318,Ground Truth
279,Ground Truth
206,Ground Truth
10,Ground Truth
68,Ground Truth
20,Ground Truth
8,Ground Truth
241,Ground Truth
244,Ground Truth
42,Ground Truth
42,Ground Truth
39,Ground Truth
39,Ground Truth
36,Ground Truth
36,Ground Truth
15,Ground Truth
221,Ground Truth
19,Ground Truth
74,Ground Truth
389,Ground Truth
136,Ground Truth
153,Ground Truth
163,Ground Truth
140,Ground Truth
131,Ground Truth
161,Ground Truth
364,Ground Truth
313,Ground Truth
35,Ground Truth
156,Ground Truth
379,Ground Truth
221,Ground Truth
225,Ground Truth
165,Ground Truth
162,Ground Truth
238,Ground Truth
15,Ground Truth
77,Ground Truth
126,Ground Truth
127,Ground Truth
159,Ground Truth
159,Ground Truth
233,Ground Truth
188,Ground Truth
52,Ground Truth
52,Ground Truth
7,Ground Truth
7,Ground Truth
8,Ground Truth
52,Ground Truth
228,Ground Truth
5,Ground Truth
138,Ground Truth
6,Ground Truth
188,Ground Truth
513,Ground Truth
285,Ground Truth
229,Ground Truth
229,Ground Truth
435,Ground Truth
501,Ground Truth
76,Ground Truth
12,Ground Truth
9,Ground Truth
136,Ground Truth
21,Ground Truth
22,Ground Truth
116,Ground Truth
54,Ground Truth
501,Ground Truth
38,Ground Truth
163,Ground Truth
118,Ground Truth
121,Ground Truth
75,Ground Truth
21,Ground Truth
48,Ground Truth
135,Ground Truth
8,Ground Truth
3,Ground Truth
126,Ground Truth
25,Ground Truth
166,Ground Truth
56,Ground Truth
11,Ground Truth
7,Ground Truth
4,Ground Truth
44,Ground Truth
15,Ground Truth
7,Ground Truth
94,Ground Truth
3,Ground Truth
13,Ground Truth
50,Ground Truth
435,Ground Truth
501,Ground Truth
76,Ground Truth
12,Ground Truth
9,Ground Truth
136,Ground Truth
21,Ground Truth
22,Ground Truth
116,Ground Truth
54,Ground Truth
501,Ground Truth
38,Ground Truth
163,Ground Truth
118,Ground Truth
121,Ground Truth
75,Ground Truth
21,Ground Truth
48,Ground Truth
135,Ground Truth
8,Ground Truth
3,Ground Truth
126,Ground Truth
25,Ground Truth
166,Ground Truth
56,Ground Truth
11,Ground Truth
7,Ground Truth
4,Ground Truth
44,Ground Truth
15,Ground Truth
7,Ground Truth
94,Ground Truth
3,Ground Truth
13,Ground Truth
50,Ground Truth
435,Ground Truth
501,Ground Truth
76,Ground Truth
12,Ground Truth
9,Ground Truth
136,Ground Truth
21,Ground Truth
22,Ground Truth
116,Ground Truth
54,Ground Truth
501,Ground Truth
38,Ground Truth
163,Ground Truth
118,Ground Truth
121,Ground Truth
75,Ground Truth
21,Ground Truth
48,Ground Truth
135,Ground Truth
8,Ground Truth
3,Ground Truth
126,Ground Truth
25,Ground Truth
166,Ground Truth
56,Ground Truth
11,Ground Truth
7,Ground Truth
4,Ground Truth
44,Ground Truth
15,Ground Truth
7,Ground Truth
94,Ground Truth
3,Ground Truth
13,Ground Truth
50,Ground Truth
201,Ground Truth
75,Ground Truth
2,Ground Truth
71,Ground Truth
68,Ground Truth
145,Ground Truth
12,Ground Truth
3,Ground Truth
9,Ground Truth
14,Ground Truth
7,Ground Truth
201,Ground Truth
75,Ground Truth
2,Ground Truth
71,Ground Truth
68,Ground Truth
145,Ground Truth
12,Ground Truth
3,Ground Truth
9,Ground Truth
14,Ground Truth
7,Ground Truth
201,Ground Truth
75,Ground Truth
2,Ground Truth
71,Ground Truth
68,Ground Truth
145,Ground Truth
12,Ground Truth
3,Ground Truth
9,Ground Truth
14,Ground Truth
7,Ground Truth
251,Ground Truth
251,Ground Truth
78,Ground Truth
251,Ground Truth
251,Ground Truth
78,Ground Truth
251,Ground Truth
251,Ground Truth
78,Ground Truth
50,Ground Truth
125,Ground Truth
131,Ground Truth
50,Ground Truth
125,Ground Truth
131,Ground Truth
50,Ground Truth
125,Ground Truth
131,Ground Truth
135,Ground Truth
67,Ground Truth
135,Ground Truth
67,Ground Truth
135,Ground Truth
67,Ground Truth
69,Ground Truth
14,Ground Truth
15,Ground Truth
1,Ground Truth
28,Ground Truth
322,Ground Truth
68,Ground Truth
15,Ground Truth
501,Ground Truth
62,Ground Truth
119,Ground Truth
16,Ground Truth
171,Ground Truth
1,Ground Truth
2,Ground Truth
36,Ground Truth
24,Ground Truth
98,Ground Truth
7,Ground Truth
8,Ground Truth
87,Ground Truth
16,Ground Truth
3,Ground Truth
3,Ground Truth
14,Ground Truth
16,Ground Truth
2,Ground Truth
10,Ground Truth
78,Ground Truth
12,Ground Truth
13,Ground Truth
15,Ground Truth
71,Ground Truth
12,Ground Truth
52,Ground Truth
3,Ground Truth
1,Ground Truth
16,Ground Truth
6,Ground Truth
6,Ground Truth
18,Ground Truth
45,Ground Truth
35,Ground Truth
69,Ground Truth
14,Ground Truth
15,Ground Truth
1,Ground Truth
28,Ground Truth
322,Ground Truth
68,Ground Truth
15,Ground Truth
501,Ground Truth
62,Ground Truth
119,Ground Truth
16,Ground Truth
171,Ground Truth
1,Ground Truth
2,Ground Truth
36,Ground Truth
24,Ground Truth
98,Ground Truth
7,Ground Truth
8,Ground Truth
87,Ground Truth
16,Ground Truth
3,Ground Truth
3,Ground Truth
14,Ground Truth
16,Ground Truth
2,Ground Truth
10,Ground Truth
78,Ground Truth
12,Ground Truth
13,Ground Truth
15,Ground Truth
71,Ground Truth
12,Ground Truth
52,Ground Truth
3,Ground Truth
1,Ground Truth
16,Ground Truth
6,Ground Truth
6,Ground Truth
18,Ground Truth
45,Ground Truth
35,Ground Truth
69,Ground Truth
14,Ground Truth
15,Ground Truth
1,Ground Truth
28,Ground Truth
322,Ground Truth
68,Ground Truth
15,Ground Truth
501,Ground Truth
62,Ground Truth
119,Ground Truth
16,Ground Truth
171,Ground Truth
1,Ground Truth
2,Ground Truth
36,Ground Truth
24,Ground Truth
98,Ground Truth
7,Ground Truth
8,Ground Truth
87,Ground Truth
16,Ground Truth
3,Ground Truth
3,Ground Truth
14,Ground Truth
16,Ground Truth
2,Ground Truth
10,Ground Truth
78,Ground Truth
12,Ground Truth
13,Ground Truth
15,Ground Truth
71,Ground Truth
12,Ground Truth
52,Ground Truth
3,Ground Truth
1,Ground Truth
16,Ground Truth
6,Ground Truth
6,Ground Truth
18,Ground Truth
45,Ground Truth
35,Ground Truth
330,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
2,Ground Truth
29,Ground Truth
16,Ground Truth
102,Ground Truth
501,Ground Truth
501,Ground Truth
501,Ground Truth
17,Ground Truth
7,Ground Truth
12,Ground Truth
3,Ground Truth
11,Ground Truth
9,Ground Truth
44,Ground Truth
53,Ground Truth
9,Ground Truth
6,Ground Truth
2,Ground Truth
55,Ground Truth
56,Ground Truth
12,Ground Truth
38,Ground Truth
330,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
2,Ground Truth
29,Ground Truth
16,Ground Truth
102,Ground Truth
501,Ground Truth
501,Ground Truth
501,Ground Truth
17,Ground Truth
7,Ground Truth
12,Ground Truth
3,Ground Truth
11,Ground Truth
9,Ground Truth
44,Ground Truth
53,Ground Truth
9,Ground Truth
6,Ground Truth
2,Ground Truth
55,Ground Truth
56,Ground Truth
12,Ground Truth
38,Ground Truth
330,Ground Truth
3,Ground Truth
3,Ground Truth
3,Ground Truth
2,Ground Truth
29,Ground Truth
16,Ground Truth
102,Ground Truth
501,Ground Truth
501,Ground Truth
501,Ground Truth
17,Ground Truth
7,Ground Truth
12,Ground Truth
3,Ground Truth
11,Ground Truth
9,Ground Truth
44,Ground Truth
53,Ground Truth
9,Ground Truth
6,Ground Truth
2,Ground Truth
55,Ground Truth
56,Ground Truth
12,Ground Truth
38,Ground Truth
1892,Ground Truth
1892,Ground Truth
197,Ground Truth
1892,Ground Truth
1670,Ground Truth
1285,Ground Truth
1572,Ground Truth
1015,Ground Truth
1572,Ground Truth
1572,Ground Truth
558,Ground Truth
558,Ground Truth
271,Ground Truth
1804,Ground Truth
1098,Ground Truth
1804,Ground Truth
1804,Ground Truth
1150,Ground Truth
689,Ground Truth
1804,Ground Truth
1804,Ground Truth
959,Ground Truth
1804,Ground Truth
1804,Ground Truth
1804,Ground Truth
877,Ground Truth
1804,Ground Truth
1712,Ground Truth
1105,Ground Truth
1047,Ground Truth
391,Ground Truth
928,Ground Truth
787,Ground Truth
837,Ground Truth
600,Ground Truth
525,Ground Truth
543,Ground Truth
1776,Ground Truth
1776,Ground Truth
1217,Ground Truth
1234,Ground Truth
577,Ground Truth
609,Ground Truth
378,Ground Truth
111,Ground Truth
111,Ground Truth
1911,Ground Truth
33,Ground Truth
69,Ground Truth
627,Ground Truth
128,Ground Truth
416,Ground Truth
60,Ground Truth
536,Ground Truth
292,Ground Truth
505,Ground Truth
271,Ground Truth
1462,Ground Truth
1159,Ground Truth
239,Ground Truth
394,Ground Truth
151,Ground Truth
698,Ground Truth
165,Ground Truth
354,Ground Truth
723,Ground Truth
1514,Ground Truth
905,Ground Truth
823,Ground Truth
443,Ground Truth
268,Ground Truth
690,Ground Truth
166,Ground Truth
541,Ground Truth
485,Ground Truth
252,Ground Truth
913,Ground Truth
847,Ground Truth
190,Ground Truth
675,Ground Truth
608,Ground Truth
219,Ground Truth
549,Ground Truth
619,Ground Truth
279,Ground Truth
583,Ground Truth
566,Ground Truth
507,Ground Truth
454,Ground Truth
181,Ground Truth
412,Ground Truth
412,Ground Truth
401,Ground Truth
342,Ground Truth
302,Ground Truth
210,Ground Truth
114,Ground Truth
78,Ground Truth
78,Ground Truth
65,Ground Truth
35,Ground Truth
22,Ground Truth
22,Ground Truth
1014,Ground Truth
207,Ground Truth
111,Ground Truth
169,Ground Truth
163,Ground Truth
137,Ground Truth
180,Ground Truth
168,Ground Truth
115,Ground Truth
209,Ground Truth
13,Ground Truth
127,Ground Truth
172,Ground Truth
81,Ground Truth
176,Ground Truth
185,Ground Truth
185,Ground Truth
211,Ground Truth
159,Ground Truth
157,Ground Truth
157,Ground Truth
154,Ground Truth
147,Ground Truth
411,Ground Truth
173,Ground Truth
204,Ground Truth
174,Ground Truth
201,Ground Truth
169,Ground Truth
188,Ground Truth
198,Ground Truth
142,Ground Truth
137,Ground Truth
167,Ground Truth
157,Ground Truth
191,Ground Truth
169,Ground Truth
265,Ground Truth
265,Ground Truth
161,Ground Truth
187,Ground Truth
247,Ground Truth
170,Ground Truth
247,Ground Truth
69,Ground Truth
230,Ground Truth
229,Ground Truth
95,Ground Truth
95,Ground Truth
96,Ground Truth
96,Ground Truth
183,Ground Truth
187,Ground Truth
228,Ground Truth
234,Ground Truth
102,Ground Truth
102,Ground Truth
96,Ground Truth
96,Ground Truth
206,Ground Truth
214,Ground Truth
280,Ground Truth
13,Ground Truth
272,Ground Truth
272,Ground Truth
160,Ground Truth
162,Ground Truth
176,Ground Truth
181,Ground Truth
171,Ground Truth
162,Ground Truth
172,Ground Truth
166,Ground Truth
238,Ground Truth
527,Ground Truth
243,Ground Truth
242,Ground Truth
202,Ground Truth
202,Ground Truth
203,Ground Truth
203,Ground Truth
175,Ground Truth
144,Ground Truth
135,Ground Truth
139,Ground Truth
211,Ground Truth
192,Ground Truth
199,Ground Truth
191,Ground Truth
7,Ground Truth
7,Ground Truth
181,Ground Truth
181,Ground Truth
193,Ground Truth
190,Ground Truth
145,Ground Truth
145,Ground Truth
148,Ground Truth
148,Ground Truth
317,Ground Truth
135,Ground Truth
325,Ground Truth
215,Ground Truth
111,Ground Truth
111,Ground Truth
148,Ground Truth
147,Ground Truth
216,Ground Truth
47,Ground Truth
238,Ground Truth
228,Ground Truth
11,Ground Truth
11,Ground Truth
275,Ground Truth
161,Ground Truth
54,Ground Truth
206,Ground Truth
29,Ground Truth
120,Ground Truth
105,Ground Truth
105,Ground Truth
33,Ground Truth
33,Ground Truth
35,Ground Truth
179,Ground Truth
196,Ground Truth
220,Ground Truth
44,Ground Truth
44,Ground Truth
20,Ground Truth
20,Ground Truth
224,Ground Truth
224,Ground Truth
243,Ground Truth
243,Ground Truth
209,Ground Truth
206,Ground Truth
80,Ground Truth
80,Ground Truth
225,Ground Truth
225,Ground Truth
178,Ground Truth
178,Ground Truth
225,Ground Truth
225,Ground Truth
217,Ground Truth
292,Ground Truth
76,Ground Truth
76,Ground Truth
3,Ground Truth
155,Ground Truth
12,Ground Truth
53,Ground Truth
53,Ground Truth
66,Ground Truth
381,Ground Truth
270,Ground Truth
132,Ground Truth
126,Ground Truth
4,Ground Truth
684,Ground Truth
246,Ground Truth
128,Ground Truth
266,Ground Truth
550,Ground Truth
285,Ground Truth
285,Ground Truth
139,Ground Truth
139,Ground Truth
184,Ground Truth
173,Ground Truth
235,Ground Truth
156,Ground Truth
172,Ground Truth
192,Ground Truth
59,Ground Truth
205,Ground Truth
8,Ground Truth
8,Ground Truth
9,Ground Truth
20,Ground Truth
191,Ground Truth
203,Ground Truth
136,Ground Truth
139,Ground Truth
710,Ground Truth
175,Ground Truth
148,Ground Truth
21,Ground Truth
147,Ground Truth
161,Ground Truth
154,Ground Truth
175,Ground Truth
186,Ground Truth
186,Ground Truth
243,Ground Truth
212,Ground Truth
155,Ground Truth
199,Ground Truth
205,Ground Truth
24,Ground Truth
168,Ground Truth
170,Ground Truth
187,Ground Truth
179,Ground Truth
220,Ground Truth
321,Ground Truth
178,Ground Truth
252,Ground Truth
21,Ground Truth
19,Ground Truth
44,Ground Truth
186,Ground Truth
187,Ground Truth
164,Ground Truth
10,Ground Truth
27,Ground Truth
168,Ground Truth
168,Ground Truth
141,Ground Truth
11,Ground Truth
59,Ground Truth
130,Ground Truth
79,Ground Truth
744,Ground Truth
853,Ground Truth
969,Ground Truth
511,Ground Truth
1140,Ground Truth
1201,Ground Truth
941,Ground Truth
1201,Ground Truth
738,Ground Truth
251,Ground Truth
277,Ground Truth
770,Ground Truth
615,Ground Truth
215,Ground Truth
147,Ground Truth
114,Ground Truth
262,Ground Truth
337,Ground Truth
40,Ground Truth
676,Ground Truth
674,Ground Truth
64,Ground Truth
504,Ground Truth
172,Ground Truth
131,Ground Truth
2,Ground Truth
458,Ground Truth
405,Ground Truth
287,Ground Truth
344,Ground Truth
114,Ground Truth
303,Ground Truth
262,Ground Truth
261,Ground Truth
261,Ground Truth
208,Ground Truth
167,Ground Truth
155,Ground Truth
62,Ground Truth
34,Ground Truth
651,Ground Truth
667,Ground Truth
1400,Ground Truth
419,Ground Truth
432,Ground Truth
