Frame Type,Mean Entropy,id
Non-Switch,6.679523e-06,Mice-btc
Non-Switch,5.093871e-06,Mice-btc
Non-Switch,4.990342e-06,Mice-btc
Non-Switch,6.8454738e-06,Mice-btc
Non-Switch,5.0951758e-06,Mice-btc
Non-Switch,5.020616e-06,Mice-btc
Non-Switch,6.818194e-06,Mice-btc
Non-Switch,6.842753e-06,Mice-btc
Non-Switch,5.218295e-06,Mice-btc
Non-Switch,5.098448e-06,Mice-btc
Non-Switch,5.3039375e-06,Mice-btc
Non-Switch,6.673424e-06,Mice-btc
Non-Switch,7.0384976e-06,Mice-btc
Non-Switch,5.1216884e-06,Mice-btc
Non-Switch,5.2839923e-06,Mice-btc
Non-Switch,6.542996e-06,Mice-btc
Non-Switch,6.757239e-06,Mice-btc
Non-Switch,6.5321165e-06,Mice-btc
Non-Switch,5.1679235e-06,Mice-btc
Non-Switch,7.041517e-06,Mice-btc
Non-Switch,6.479937e-06,Mice-btc
Non-Switch,4.9732066e-06,Mice-btc
Non-Switch,5.40074e-06,Mice-btc
Non-Switch,5.1064017e-06,Mice-btc
Non-Switch,5.3219164e-06,Mice-btc
Non-Switch,6.7781466e-06,Mice-btc
Non-Switch,5.011504e-06,Mice-btc
Non-Switch,9.113417e-06,Mice-btc
Non-Switch,5.130039e-06,Mice-btc
Non-Switch,5.0975186e-06,Mice-btc
Non-Switch,6.8260524e-06,Mice-btc
Non-Switch,6.6105995e-06,Mice-btc
Non-Switch,5.051614e-06,Mice-btc
Non-Switch,5.02478e-06,Mice-btc
Non-Switch,6.931479e-06,Mice-btc
Non-Switch,6.854685e-06,Mice-btc
Non-Switch,5.080682e-06,Mice-btc
Non-Switch,7.0482474e-06,Mice-btc
Non-Switch,6.878343e-06,Mice-btc
Non-Switch,6.865888e-06,Mice-btc
Non-Switch,5.2445002e-06,Mice-btc
Non-Switch,6.932682e-06,Mice-btc
Non-Switch,6.4685273e-06,Mice-btc
Non-Switch,5.0197195e-06,Mice-btc
Non-Switch,5.2205096e-06,Mice-btc
Non-Switch,9.470752e-06,Mice-btc
Non-Switch,5.124085e-06,Mice-btc
Non-Switch,5.207359e-06,Mice-btc
Non-Switch,5.0637695e-06,Mice-btc
Non-Switch,9.240595e-06,Mice-btc
Non-Switch,5.1824964e-06,Mice-btc
Non-Switch,5.0630115e-06,Mice-btc
Non-Switch,6.750842e-06,Mice-btc
Non-Switch,6.8521194e-06,Mice-btc
Non-Switch,5.005895e-06,Mice-btc
Non-Switch,5.482584e-06,Mice-btc
Non-Switch,6.891499e-06,Mice-btc
Non-Switch,5.1407333e-06,Mice-btc
Non-Switch,5.102811e-06,Mice-btc
Non-Switch,9.2242435e-06,Mice-btc
Non-Switch,9.474302e-06,Mice-btc
Non-Switch,5.0817825e-06,Mice-btc
Non-Switch,5.058664e-06,Mice-btc
Non-Switch,5.091751e-06,Mice-btc
Non-Switch,5.2406876e-06,Mice-btc
Non-Switch,8.190012e-06,Mice-btc
Non-Switch,9.477773e-06,Mice-btc
Non-Switch,5.26625e-06,Mice-btc
Non-Switch,5.0713334e-06,Mice-btc
Non-Switch,5.0537847e-06,Mice-btc
Non-Switch,5.2240844e-06,Mice-btc
Non-Switch,5.3060803e-06,Mice-btc
Non-Switch,5.1035477e-06,Mice-btc
Non-Switch,6.7364113e-06,Mice-btc
Non-Switch,6.973557e-06,Mice-btc
Non-Switch,6.866965e-06,Mice-btc
Non-Switch,6.557194e-06,Mice-btc
Non-Switch,7.042573e-06,Mice-btc
Non-Switch,5.1387897e-06,Mice-btc
Non-Switch,9.2822265e-06,Mice-btc
Non-Switch,5.0445587e-06,Mice-btc
Non-Switch,9.296057e-06,Mice-btc
Non-Switch,5.2918404e-06,Mice-btc
Non-Switch,5.0708713e-06,Mice-btc
Non-Switch,5.255852e-06,Mice-btc
Non-Switch,5.0066083e-06,Mice-btc
Non-Switch,7.059338e-06,Mice-btc
Non-Switch,8.073921e-06,Mice-btc
Non-Switch,5.7094785e-06,Mice-btc
Non-Switch,5.041802e-06,Mice-btc
Non-Switch,5.083798e-06,Mice-btc
Non-Switch,5.3303247e-06,Mice-btc
Non-Switch,5.176908e-06,Mice-btc
Non-Switch,6.854478e-06,Mice-btc
Non-Switch,5.094439e-06,Mice-btc
Non-Switch,6.700724e-06,Mice-btc
Non-Switch,5.046152e-06,Mice-btc
Non-Switch,6.6309585e-06,Mice-btc
Non-Switch,8.323828e-06,Mice-btc
Non-Switch,5.089685e-06,Mice-btc
Non-Switch,5.0667495e-06,Mice-btc
Non-Switch,9.0616995e-06,Mice-btc
Non-Switch,5.0219496e-06,Mice-btc
Non-Switch,6.5410577e-06,Mice-btc
Non-Switch,5.146717e-06,Mice-btc
