Mean Entropy,Frame Type,pred_path,dataset,id
0.0414432593654215,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0344337086736553,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.051352277813332,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0489102709990828,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0285132927632719,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0366970843714071,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0372836222639717,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0296585342848446,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0428174105097585,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0285113723589054,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0201631193830013,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0193416709262425,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0460428933287891,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0249993291202554,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0259767479219867,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
0.0086214176084206,Correctly Tracked,/root/vast/mustafa/dreem-experiments/paper-plots/uncertainty-microscopy/no-post-processing-no-weight-iou-entropies/11-2.frame_meta_entropy_histogram.csv,Lysosomes - Airyscan Confocal,11-2.
