Frame Type,Mean Entropy,id
Non-Switch,0.71186906,Zebrafish10
Non-Switch,0.7061056,Zebrafish10
Non-Switch,0.7663927,Zebrafish10
Non-Switch,0.7828716,Zebrafish10
Non-Switch,0.8139594,Zebrafish10
Non-Switch,0.7775806,Zebrafish10
Non-Switch,0.7472319,Zebrafish10
Non-Switch,0.7393528,Zebrafish10
Non-Switch,0.7055899,Zebrafish10
Non-Switch,0.6820325,Zebrafish10
Non-Switch,0.69332016,Zebrafish10
Non-Switch,0.67963314,Zebrafish10
Non-Switch,0.65956146,Zebrafish10
Non-Switch,0.6139768,Zebrafish10
Non-Switch,0.6282901,Zebrafish10
Non-Switch,0.595578,Zebrafish10
Non-Switch,0.6208658,Zebrafish10
Non-Switch,0.6339725,Zebrafish10
Non-Switch,0.6398519,Zebrafish10
Non-Switch,0.6508842,Zebrafish10
